"","ac","af_l","af_r","ar_l","ar_r","atr_l","atr_r","cbd_l","cbd_r","cbp_l","cbp_r","cbt_l","cbt_r","cst_l","cst_r","fa_l","fa_r","fma","fmi","fx_l","fx_r","ifo_l","ifo_r","ilf_l","ilf_r","mcp","mdlf_l","mdlf_r","or_l","or_r","slf1_l","slf1_r","slf2_l","slf2_r","slf3_l","slf3_r","str_l","str_r","uf_l","uf_r","vof_l","vof_r"
"0021_LEFT_VPI",0.00623780631310855,0.00555133253337431,0.00142459972188542,0.0398598225208325,0.00650590674640705,0.00608375227338858,0.00245737468902862,0.0117549577454739,0.00319693458449589,0.00260034529980354,0.0013759258059963,0.00394325939972247,0.000651047374950892,0.0406034107672074,0.0055788914673589,0.00289105490931904,0.00151778598607049,0.0132552239978655,0.00325882231472509,0.0260273199035494,0.00802070368428854,0.0197365845774792,0.00527603203972748,0.00508359379194856,0.000550804241190093,0.00572660481380085,0.00546541306093226,0.00183875122228434,0.0101599433002144,0.00253164631328439,0.00601364434617555,0.00137030694089051,0.0169908842738472,0.00203171206467873,0.00637855886307169,0.00201242670716192,0.0198377195477362,0.00372393559332872,0.00284267891399363,0.00173813161943913,0.00246003060462389,0.000821158187218137
"0022_LEFT_VPM",0.00635831832124896,0.00526809977426206,0.000845731312303037,0.0213534450877146,0.0146597368888759,0.00686587158476311,0.00859192888707114,0.00439700937229167,0.00510642473814816,0.00292119979763665,0.00132816437438829,0.00356780842421178,0.000568762595756785,0.0422893930337985,0.0216491434570451,0.00287966885095831,0.00391780034955919,0.00640554907346937,0.00358804082242236,0.0351100186533441,0.00745760159881474,0.00799391546585724,0.00522901969123848,0.00179493780339884,0.000518929619074993,0.00459610652349837,0.00387340193234977,0.00130185724041421,0.00658712582463577,0.00224958761298188,0.00598569237529193,0.00236143270540153,0.0171254872911425,0.00328667621579461,0.00561210774364506,0.0018784198476526,0.0173599096805621,0.0202268491060587,0.00184567356860611,0.00163582272146695,0.00123870846015243,0.000502491293129595
"0023_LEFT_VPMpc",0.00849036694112796,0.00415260348653782,0.000670541580652445,0.0381349526298368,0.0134808548820593,0.00917270879855644,0.00463017993691695,0.00775047218618344,0.00317612828625633,0.00243709989404582,0.00153619037805789,0.00233004804627301,0.000679875347424286,0.0343614308627936,0.013908104731763,0.00689747066573994,0.00286697933189719,0.00986141445794713,0.00323914685387876,0.0225944139850728,0.00561533433866066,0.0101640003063975,0.00485209285448652,0.00255233203585897,0.00070553598207048,0.00692517391846167,0.00618303995783866,0.00148075219128863,0.00465446037522845,0.00248174311389351,0.00542420346878994,0.00207119376466583,0.0229857099743791,0.00199300009286209,0.0069651902529314,0.00115851253170253,0.0273880962365667,0.0107480914437522,0.00207224729624026,0.00154652388665567,0.00108616060497334,0.000704571409407776
"0024_LEFT_cnMD",0.00725164262252478,0.00500594552465317,0.000634885128773943,0.0213710338205296,0.0129719708935135,0.0136131698730644,0.00542418704161904,0.00474935312559336,0.00342435534672892,0.00357863846804739,0.0017686732740328,0.00267383480179711,0.00112967213133658,0.0385784477484727,0.0203929493218147,0.0184177135722243,0.00614912249322249,0.00927656552006875,0.0067438499367342,0.0268705448478977,0.00937975705463349,0.00797451070612799,0.00457555702294151,0.0022184866773525,0.000830669748788332,0.0020444831669452,0.00406784506960118,0.00136558492989369,0.00656256410246609,0.00253465457684091,0.00670463292870155,0.00210136680764629,0.0123293067576048,0.0028178093534099,0.00440157957776999,0.00151249228621884,0.0172070628352283,0.0175149243846836,0.00195337062361887,0.00161231742390713,0.0015074712778565,0.000437647198687345
"0025_LEFT_Pf",0.0195070944502411,0.00329159956563132,0.000501119077510132,0.0528064042538228,0.0191710488059227,0.0443952604572958,0.00409008044307992,0.00781345972538001,0.003468895549586,0.00464766194315681,0.00247270449499172,0.00342742089067754,0.00299385847355811,0.03035947200054,0.027104405879253,0.00333283617374848,0.00266313752661314,0.0148859684277929,0.0183650846931828,0.037293732198897,0.0174331865693819,0.00775490653115818,0.00561718326937213,0.00284243416024753,0.0014973678558436,0.0256705030189909,0.00785974781906514,0.00131925188050391,0.0119151684344403,0.00244244830329935,0.00398346445174623,0.00352548415359,0.0146096496803111,0.00408871996925563,0.00314210628351805,0.0017834026816948,0.0273752843716298,0.0212373889654376,0.00317200503319032,0.00203168249447492,0.00261343321911715,0.000564371844577978
"0026_LEFT_LP",0.00637958825516596,0.00312865929954294,0.000616701970208079,0.0157117584267024,0.00330999025921812,0.0148030420810045,0.00390681874371213,0.00360934341426269,0.00364854025790869,0.00347845844469602,0.0019758872690085,0.00488040677070497,0.000992804980707526,0.0129660247099836,0.00568598766532634,0.00625201117135956,0.00241824298254544,0.00543626242407617,0.00314996927554495,0.0104773213855761,0.00894612920228348,0.0173619654850476,0.00463547280382701,0.00604675969359118,0.000600742547383339,0.00220968652514892,0.00438714650998166,0.00113234752603881,0.0138991414620761,0.00349421448364808,0.00594921633155531,0.0017010649111632,0.0134257034764,0.00211048308665128,0.00341980266011975,0.00141726906597884,0.019898525288234,0.00566957565565405,0.00260795044108777,0.00147042278879257,0.00394216123408329,0.00046110124767021
"0027_LEFT_VPLc",0.0048650390705983,0.00818357965511343,0.00145341363180933,0.0263778451026981,0.00836810030150673,0.00509396686493276,0.0041181948334103,0.00439391288852196,0.00285057193383064,0.00281566420943025,0.00182834271457877,0.00299183702632197,0.000726341936499056,0.0258134473472637,0.0101749478638844,0.00379142469652186,0.00295664935449273,0.0107496866032471,0.00319474667507147,0.0248575189016521,0.00905421875019226,0.012424930389658,0.00460880915599135,0.00225454160176151,0.000524631910675341,0.00437978946500849,0.00510529280496447,0.00160808925061075,0.00807513438472321,0.00211339074847201,0.0111160553845179,0.00137841293343586,0.0119679600620015,0.00281722843697657,0.0071254549845251,0.00224673476973274,0.0223573624776736,0.00898557531359995,0.00263907241456503,0.00164446873344851,0.00202343508596617,0.000473432726437591
"0028_LEFT_PM",0.00866366752920328,0.00275357364928327,0.000343387098738494,0.0129782557872635,0.00138922858945057,0.00810911789922751,0.00312778293157761,0.00948328390255278,0.0026989551155888,0.00626897396124507,0.00216317630407894,0.00973786245588693,0.00160623149783205,0.0170502660380877,0.00223736425522242,0.00286130120123027,0.00166129036876556,0.018401455489147,0.0043925505939573,0.0369768483462633,0.00985758585049834,0.0199803623838743,0.00490705312678933,0.0103350283184032,0.000695265105255438,0.0022926958105599,0.00989635203225822,0.000972653784204578,0.023123111273842,0.00244062084153269,0.00425384414455451,0.00103398110100822,0.0114664039514758,0.00126499088765688,0.00160078947922716,0.000750014834331134,0.0119058001969744,0.00158872128673353,0.00314502241829063,0.00154463621640232,0.00312870001307632,0.000601279733261054
"0029_LEFT_PL",0.00695285353447096,0.0029502203703789,0.000243784793945104,0.0164128458567419,0.00117205167403518,0.0108149233308908,0.00216432617044049,0.00404549985152304,0.00163512448783021,0.00358421470589905,0.00184940482612804,0.00862584658273482,0.00156260342347926,0.00793106389370523,0.00142182305729717,0.00301872592428833,0.00145769039854618,0.0135509209164872,0.00458510926174962,0.00856517748108759,0.00780370841740501,0.0260797093811125,0.00446146939782663,0.015440675774209,0.00063825042747066,0.0019852174699303,0.0120210144335867,0.000840170294097942,0.0375490163504327,0.00251474887946039,0.00234017186826606,0.000654570643079982,0.0115460758254257,0.000769892090854365,0.00179169847008287,0.000513228597204571,0.00974536175643078,0.00128301243808395,0.00383568976302394,0.00108750315262957,0.00397998763057539,0.000527053198840678
"0030_LEFT_PI",0.011753406127894,0.00178172510019272,0.000135534299669463,0.0305340625966734,0.00167716691781371,0.00471445765297068,0.00120669956548417,0.00288723799621091,0.00113990379316728,0.00188984103348004,0.00101727377228916,0.0161174138948158,0.00155213675546457,0.0112329185875415,0.00128309018826366,0.000983425065840939,0.000538751125421148,0.0203544199163852,0.0021611608487067,0.0245495199409359,0.00605297449905617,0.0212299465581225,0.00610410108048244,0.0116897385487247,0.000717316411417964,0.00250892261834487,0.0156110582058038,0.000610704313238368,0.0413085846915763,0.00315575613057175,0.000876932983039009,0.000367643883482194,0.00524787810763681,0.000454631052050894,0.00125698109424844,0.000218519044091717,0.00469124321509408,0.000659930235066566,0.00479502827303501,0.00110334980306599,0.0111041317815218,0.000531921292867092
