"","ac","af_l","af_r","ar_l","ar_r","atr_l","atr_r","cbd_l","cbd_r","cbp_l","cbp_r","cbt_l","cbt_r","cst_l","cst_r","fa_l","fa_r","fma","fmi","fx_l","fx_r","ifo_l","ifo_r","ilf_l","ilf_r","mcp","mdlf_l","mdlf_r","or_l","or_r","slf1_l","slf1_r","slf2_l","slf2_r","slf3_l","slf3_r","str_l","str_r","uf_l","uf_r","vof_l","vof_r"
"329",0.00305196573845188,0.0215831412426632,0.00719535799974002,0.0212888807181031,0.0117114033469102,0.00315586758332866,0.00183555390133609,0.0110317109461384,0.00748994420461654,0.00233218313959913,0.00206432909725103,0.00139179560250751,0.00169297899263391,0.0153986766992169,0.0051940380179733,0.00315008360928241,0.00210523209154104,0.0167765176658849,0.00515788471092457,0.0158946323180027,0.0124931085796851,0.0130008068561742,0.0115895025433801,0.00451606604920012,0.000937559934151404,0.0020955200589481,0.012700836463268,0.00636285834252435,0.00407710959607861,0.00541902093208051,0.0203032277943157,0.00326405476400744,0.0369472392143126,0.00556778400161599,0.0193166403008994,0.00578483801480165,0.00658884107424269,0.00192744139379339,0.00257222921483698,0.00336683467543129,0.0187375880795608,0.00253206436948099
"330",0.0031420976818221,0.00407639944533977,0.000506793699062136,0.00331878909375961,0.00095073388590722,0.0218917569218923,0.00689032605595472,0.0157170606694602,0.00965692032633996,0.0152507853072351,0.004794154999291,0.00086056693799813,0.000444722648043159,0.0346374396573823,0.00155434902854472,0.114911238387024,0.021448821179993,0.00339502979996199,0.0273362038228074,0.00633589838742534,0.00434917596290987,0.00934165547267048,0.00330315308978482,0.000799904340256464,0.000272124599372884,0.000780778667353781,0.000721251092458454,0.00058223824029115,0.00141331597888388,0.00062627369677947,0.0233422614674991,0.00243057984334182,0.0377818445570294,0.00432575446316108,0.00454969668389535,0.00430263208733735,0.0350830806038034,0.0039639203155619,0.00298441752569693,0.000981634003558051,0.000567921073436695,0.000268804807123634
"332",0.00581090696967908,0.00690700836204619,0.000507786121748751,0.00810660031558101,0.00136350157840715,0.00225988229978504,0.00089791162100739,0.00776010517246052,0.00462522652859915,0.00110247372384758,0.00098896609437536,0.00345436326412535,0.000643916244641905,0.00337255681349805,0.00114617676272693,0.00152568614841996,0.000626015996500054,0.027663970351802,0.0038146843806874,0.0108406238844054,0.00537157956584454,0.0197200102451844,0.00377891711432974,0.0231066133077624,0.00106386828899442,0.00268822506708233,0.0160461516797528,0.00153026419813634,0.0402388461903758,0.00462962547047708,0.00198313376021812,0.000835535312671506,0.00239359140829141,0.000922252664677351,0.00409372667847384,0.000578986359246165,0.00139945264445021,0.000631593991364569,0.00469346318485706,0.00103451230071996,0.0188180217221198,0.0014225658835859
"333",0.00651349274352734,0.00755151907305122,0.000292567302811536,0.0215925623124309,0.00243140983228975,0.00505456451106582,0.00140880063569566,0.00731017631393633,0.00367621218313675,0.00313436087955722,0.00115398768991388,0.00283078517461086,0.000528825440572743,0.0166119405592103,0.00455647067175155,0.0409460548533416,0.005320121539028,0.009336993488623,0.0111248975552296,0.0108233826113578,0.00450326299770381,0.0382848713016928,0.00273618197998985,0.00817693375897304,0.000357417180466973,0.00100616382452765,0.0211559623621624,0.00116081674126048,0.0150842902913009,0.00105140485645561,0.00177358121287028,0.00186176187008088,0.0293233534491296,0.00666555116575174,0.0109925866070792,0.00420946268065746,0.00639493641243102,0.00526009033621338,0.0193504399464202,0.000765859183673411,0.00550159723308077,0.000656186463670732
"335",0.00493913156247873,0.00317698766063887,0.000283976702139219,0.00566251638574061,0.00163740513111142,0.0490646860243355,0.0113254209858567,0.0315125141632523,0.00820673992568151,0.057624788702505,0.0105023812978453,0.00200860997634824,0.000408658117509132,0.0233145720981641,0.00231963480550768,0.0200764923589963,0.0129376136278731,0.0057750287266282,0.146577249997323,0.0170593467430115,0.00357889704519499,0.019798820346148,0.00986272291573374,0.00207172322344375,0.000341640271918579,0.000840843337789945,0.00299001004323422,0.000656445029323965,0.00552334222042072,0.000922194435640722,0.0302886457630333,0.00301720314940154,0.0335268401994586,0.0039449464310986,0.00502018659607588,0.00557566123865477,0.0163630626456225,0.00333049569408264,0.00435579911296672,0.001693097673868,0.00152646043400454,0.000273010580789962
"336",0.00251577136604661,0.0348891173746459,0.00180006537323809,0.0261230947619386,0.00812027833400924,0.00350033882035801,0.00192877580309431,0.0166736379684075,0.00456533857715723,0.00208194996073204,0.00156512075433549,0.00186168075580193,0.000605206541229556,0.0410347518960643,0.00290820473079524,0.0119686674126277,0.00236987676777863,0.0144545455100908,0.00746441723818914,0.00824966368579362,0.00514042246134182,0.011983978418658,0.00523078667764551,0.00593955413492498,0.00034903091626842,0.00124285007125962,0.0367737224716574,0.00336157650643288,0.00478213375848757,0.00130146815291004,0.00340823186906144,0.00163108577576336,0.0319971444583794,0.00223481565782965,0.020845707512,0.00315961763320355,0.00471556296572404,0.00158212918514865,0.00884086337193055,0.00145353526038155,0.0114266582045137,0.000855234929830465
"337",0.00121110759424217,0.0479640617143631,0.00129064598671414,0.0195778941912437,0.0242596472173152,0.00248700294985257,0.00279414079770656,0.0249866054922483,0.00764363389742917,0.00248926308041182,0.0017453322234967,0.00306068105725448,0.0011970042437721,0.00309824342434949,0.00410865375169337,0.00398235317991185,0.00253276104630637,0.0767358640785625,0.00680559962684334,0.0124893357654253,0.0102704765393478,0.0184080858963381,0.0178220313383505,0.0136785087432739,0.00158554179582633,0.00122885661729393,0.0596936664825343,0.00895655259619116,0.0171444387496908,0.0157846579717778,0.00201551689312348,0.00143283788800155,0.0131316667413973,0.00272597683635388,0.0256358280601355,0.00281210434658928,0.00234202302885704,0.00155770648179427,0.00249296953065391,0.00179324487243197,0.0498322523011073,0.0039407694406157
"339",0.00771765527303516,0.00106532067036733,0.000259536735070946,0.00492535110595499,0.00135175708499147,0.0570570381663423,0.00653220180415106,0.0254154087811048,0.00577042569128655,0.0209422244085836,0.00683454110055392,0.00251156188882558,0.000401266250765832,0.00714679705611119,0.00171071167327062,0.0122429656881851,0.00658620540340394,0.00364801666297604,0.093481393470014,0.016593143922434,0.00474176364434401,0.0311300777408031,0.00654852874853969,0.00209119788321676,0.000348286111001649,0.000733789887750624,0.00251862421398711,0.000451488827246949,0.00382727586540649,0.000620288672317382,0.0063322167545848,0.00101881243281923,0.024091940879415,0.00222071242962767,0.00862939326227568,0.00293764591529351,0.00540693650127225,0.0025657296043914,0.0128139875401196,0.00113893229575519,0.00160455047252499,0.000116354699221491
"341",0.00187420163923133,0.0145412408884135,0.00686705260623989,0.0186972267988064,0.017162904488314,0.0041192053111085,0.0037240540899104,0.00691157873498713,0.0114177115732081,0.00435709221304624,0.00332895239965436,0.00129615903101271,0.00156500566478513,0.0440625163733187,0.0134458892827862,0.00494602002566562,0.00454695107812275,0.0166175144711819,0.00724151756657873,0.0207770701670892,0.0223384515763094,0.0111637039931101,0.0128126116053578,0.00352094258785287,0.000755125136964823,0.00518664740816309,0.00520369190097259,0.00401708884155979,0.00408697456870561,0.00209380125668843,0.110420739213991,0.00590891089070505,0.0577569159596421,0.00736690919973393,0.0194863045595249,0.00879595593041409,0.0204651005747716,0.00193142648462632,0.00412652351184097,0.00378120381308937,0.0052413873135435,0.0012245345697685
"342",0.0155568828978541,0.00234297527707821,0.00014062393060631,0.00456713805755293,0.000278475859795307,0.00224563555084226,0.0010275602636198,0.00564767113872037,0.00121212446107754,0.0016264445742458,0.000640381969798258,0.05566412642228,0.00161545051376577,0.00182195832257094,0.00054724126333848,0.0014282265681981,0.00057239059227591,0.00425974267058444,0.00107514105176124,0.0665033412821158,0.00347400180920419,0.0282969500537905,0.00508733794110321,0.126161439249333,0.00156241844745139,0.00260754280716057,0.0136861589839871,0.000550355833575734,0.00961630233630102,0.00135299822036673,0.000554176146640613,0.000297141226541735,0.00133749303399028,0.000436245636360289,0.00382062655200261,0.000236192424970085,0.000992390221796206,0.000490911024928145,0.0195241370443695,0.000701908320507663,0.020803852869648,0.000434809617853798
